,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
60,0.9813028417025509,0.9632920183488138,0.9894510904947916,0.9686409737196382,0.9943001024096587,0.012419820875309644,0.005699879321497328,0.03218970367934525,0.9795633859429865,0.9909401499015965,0.981880299803193,0.9664190852474865,3.014960765838623,0.563676946594606,0.5999984741210938,0.38129495277768516,1.2000007629394531
61,0.980889689162706,0.9624960897086929,0.9877573649088541,0.9658067391212205,0.9964511961600311,0.01624633201169014,0.003548787709115744,0.03527817656832223,0.9776017040543334,0.990102440139597,0.9802048802791942,0.9641482294038262,1.5000076293945312,0.5952235118411345,0.5999984741210938,0.3210500688891528,1.1999893188476562
62,0.9800003094320446,0.9607849085585131,0.9871724446614584,0.9638572860396325,0.9966932656392732,0.017212304775821766,0.003306718230394093,0.03737398177272361,0.976543577268234,0.9897404884968921,0.9794809769937841,0.96231014294011,1.8000106811523438,0.6294482966214787,0.6000003814697266,0.35323573080696097,1.2369327425956727
63,0.9811610101480238,0.9630187104348776,0.9871317545572916,0.9704517525600354,0.9921092506496415,0.015406947600963528,0.007890734291705177,0.03020765883114732,0.977058497726935,0.9883511590536657,0.9767023181073313,0.9663808837683057,2.846052408218384,0.6123981914616446,0.5999984741210938,0.44392297751515625,1.2727890014648438
64,0.9742788492733285,0.9498476740809151,0.9904530843098959,0.9498476740809151,0.9999999718698144,0.01165411425841391,0.0,0.05280036006638724,0.9684224123911652,0.994172942870793,0.9883458857415861,0.9498476994602683,0.948689341545105,0.5151253938674927,0.5999984741210938,0.16869507730007172,0.8485260009765625
65,0.9833252799609744,0.9671975318942022,0.9906870524088541,0.9673881707391742,0.999796274008847,0.012762167796126699,0.00020370747229194112,0.033704327857923294,0.9818706859968593,0.9935170623657906,0.9870341247315814,0.9673100630733944,1.2369369268417358,0.48185625658348563,0.4242660105228424,0.22475051306671215,0.8999977111816406
66,0.9778731758527136,0.9567043470055769,0.9906158447265625,0.9567043470055769,0.9999999754715599,0.011839141602300185,0.0,0.0452549731413574,0.9719220663396982,0.9940804291988499,0.9881608583976998,0.9567043694560473,1.081664800643921,0.4758287311838898,0.42426568269729614,0.18667463828690467,0.8485260009765625
67,0.9748872798201789,0.9510049584100059,0.9917551676432291,0.9510049584100059,0.9999999682176466,0.009815675956645861,0.0,0.051519196542079836,0.9699589720341172,0.995092162021677,0.9901843240433541,0.9510049871542994,1.8973695039749146,0.4749698662941731,0.42426568269729614,0.20809731642768048,0.8485286831855774
68,0.9703159865839653,0.9423434509436421,0.9888102213541666,0.9423681480666699,0.9999721619675133,0.0136881418382313,2.7810222264580282e-05,0.06115468046053729,0.9634291231085609,0.993142023969752,0.9862840479395041,0.9423618617049401,1.2369322776794434,0.5489408585515477,0.5999984741210938,0.22181674472554483,0.9000015258789062
69,0.968684676580999,0.939271098357804,0.9901682535807291,0.9400980774763198,0.9990642940997729,0.011428879901196403,0.0009356724833526321,0.06365914786967418,0.9628598227067472,0.9938177238077255,0.987635447615451,0.9399282103102324,1.2727917432785034,0.5284738677398024,0.5999984741210938,0.2191160833339357,0.8999977111816406
70,0.9830266253892747,0.9666198249935062,0.9903310139973959,0.9670443396215312,0.9995460471448225,0.013254765545700924,0.0004539346977896159,0.0340632603406326,0.9813540755850508,0.9931456498782547,0.9862912997565094,0.9668653799266562,2.6999969482421875,0.5056253105794952,0.4242737591266632,0.2669068289054258,0.9000015258789062
71,0.9857095643592295,0.9718218073667575,0.9898681640625,0.9718767987681703,0.9999417655200965,0.015543028579915807,5.8219924922204716e-05,0.028935303107488538,0.9821879733386011,0.992199375747581,0.984398751495162,0.9718450460637618,1.2000045776367188,0.42294599631596297,0.42426028847694397,0.20849355387881702,0.6708272099494934
72,0.9817278011309318,0.9641113665101297,0.9894917805989584,0.9641113665101297,0.999999981982307,0.014641371337769415,0.0,0.03722455451253131,0.979826552775088,0.9926793143311153,0.9853586286622306,0.9641113832577692,1.6970573663711548,0.5146099272727193,0.42426836490631104,0.28907756106559407,1.0816657543182373
73,0.981416834207242,0.9635117358761868,0.9876251220703125,0.9636273497678548,0.9998754785713656,0.018322075507184708,0.0001245058654012845,0.037740841037133877,0.9777182434323658,0.990776709313707,0.9815534186274141,0.9635657959228425,2.0124638080596924,0.5434816007702538,0.5999984741210938,0.2659992220061479,0.9486845135688782
74,0.9864845901861802,0.9733296412014047,0.9906565348307291,0.9742207226008759,0.999061143910033,0.013698418475889405,0.0009388411877259002,0.02643657606103958,0.9834190858701236,0.9926813701681924,0.9853627403363847,0.9737277520092009,3.3136041164398193,0.4702784242486003,0.42426300048828125,0.3034428521160976,0.9486832618713379
75,0.9880549460322811,0.9763918921864703,0.9903767903645834,0.9767697198041502,0.9996039779818349,0.015727602189461388,0.00039600924367331477,0.023773329415822487,0.9837518047191303,0.9919381942834327,0.9838763885668653,0.9765036307238601,2.1000022888183594,0.3834147812273897,0.3000030517578125,0.23706127361629847,0.6708221435546875
76,0.9778611107914017,0.9566812505769358,0.9882303873697916,0.9649364444603304,0.991136692633256,0.012802746607632379,0.00886328797224088,0.036015593180892536,0.9765288196370978,0.9891669827100633,0.9783339654201267,0.961755052695888,3.3540899753570557,0.5341792243188863,0.5999984741210938,0.3735014551950607,0.9486845135688782
77,0.9823708040154641,0.9653524170609509,0.9881642659505209,0.9666621793821147,0.9985983889566832,0.016980300899285393,0.001401595641166934,0.03443920771339679,0.9787574961044452,0.9908090517297738,0.9816181034595477,0.9659596918067865,1.5297064781188965,0.5491020467816768,0.5999984741210938,0.34739333265254096,1.1999969482421875
